header	position	frame	coding
MN908947	24027	-1	0
MN908947	24028	2	0
MN908947	24028	-2	0
MN908947	24029	3	0
MN908947	24029	-3	0
MN908947	24030	1	1
MN908947	24030	-1	0
MN908947	24031	2	0
MN908947	24031	-2	0
MN908947	24032	3	0
MN908947	24032	-3	0
MN908947	24033	1	1
MN908947	24033	-1	0
MN908947	24034	2	0
MN908947	24034	-2	0
MN908947	24035	3	0
MN908947	24035	-3	0
MN908947	24036	1	1
MN908947	24036	-1	0
MN908947	24037	2	0
MN908947	24037	-2	0
MN908947	24038	3	0
MN908947	24038	-3	0
MN908947	24039	1	1
MN908947	24039	-1	0
MN908947	24040	2	0
MN908947	24040	-2	0
MN908947	24041	3	0
MN908947	24041	-3	0
MN908947	24042	1	1
MN908947	24042	-1	0
MN908947	24043	2	0
MN908947	24043	-2	0
MN908947	24044	3	0
MN908947	24044	-3	0
MN908947	24045	1	1
MN908947	24045	-1	0
MN908947	24046	2	0
MN908947	24046	-2	0
MN908947	24047	3	0
MN908947	24047	-3	0
MN908947	24048	1	1
MN908947	24048	-1	0
MN908947	24049	2	0
MN908947	24049	-2	0
MN908947	24050	3	0
MN908947	24050	-3	0
MN908947	24051	1	1
MN908947	24051	-1	0
MN908947	24052	2	0
MN908947	24052	-2	0
MN908947	24053	3	0
MN908947	24053	-3	0
MN908947	24054	1	1
MN908947	24054	-1	0
MN908947	24055	2	0
MN908947	24055	-2	0
MN908947	24056	3	0
MN908947	24056	-3	0
MN908947	24057	1	1
MN908947	24057	-1	0
MN908947	24058	2	0
MN908947	24058	-2	0
MN908947	24059	3	0
MN908947	24059	-3	0
MN908947	24060	1	1
MN908947	24060	-1	0
MN908947	24061	2	0
MN908947	24061	-2	0
MN908947	24062	3	0
MN908947	24062	-3	0
MN908947	24063	1	0
MN908947	24063	-1	0
MN908947	24064	2	0
MN908947	24064	-2	0
MN908947	24065	3	0
MN908947	24065	-3	0
MN908947	24066	1	0
MN908947	24066	-1	0
MN908947	24067	2	0
MN908947	24067	-2	0
MN908947	24068	3	0
MN908947	24068	-3	0
MN908947	24069	1	0
MN908947	24069	-1	0
MN908947	24070	2	0
MN908947	24070	-2	0
MN908947	24071	3	0
MN908947	24071	-3	0
MN908947	24072	1	0
MN908947	24072	-1	0
MN908947	24073	2	0
MN908947	24073	-2	0
MN908947	24074	3	0
MN908947	24074	-3	0
MN908947	24075	1	0
MN908947	24075	-1	0
MN908947	24076	2	0
MN908947	24076	-2	0
MN908947	24077	3	0
MN908947	24077	-3	0
MN908947	24078	1	0
MN908947	24078	-1	0
MN908947	24079	2	0
MN908947	24079	-2	0
MN908947	24080	3	0
MN908947	24080	-3	0
MN908947	24081	1	0
MN908947	24081	-1	0
MN908947	24082	2	0
MN908947	24082	-2	0
MN908947	24083	3	0
MN908947	24083	-3	0
MN908947	24084	1	0
MN908947	24084	-1	0
MN908947	24085	2	0
MN908947	24085	-2	0
MN908947	24086	3	0
MN908947	24086	-3	0
MN908947	24087	1	0
MN908947	24087	-1	0
MN908947	24088	2	0
MN908947	24088	-2	0
MN908947	24089	3	0
MN908947	24089	-3	0
MN908947	24090	1	0
MN908947	24090	-1	0
MN908947	24091	2	0
MN908947	24091	-2	0
MN908947	24092	3	0
MN908947	24092	-3	0
MN908947	24093	1	0
MN908947	24093	-1	0
MN908947	24094	2	0
MN908947	24094	-2	0
MN908947	24095	3	0
MN908947	24095	-3	0
MN908947	24096	1	0
MN908947	24096	-1	0
MN908947	24097	2	0
MN908947	24097	-2	0
MN908947	24098	3	0
MN908947	24098	-3	0
MN908947	24099	1	0
MN908947	24099	-1	0
MN908947	24100	2	0
MN908947	24100	-2	0
MN908947	24101	3	0
MN908947	24101	-3	0
MN908947	24102	1	0
MN908947	24102	-1	0
MN908947	24103	2	0
MN908947	24103	-2	0
MN908947	24104	3	0
MN908947	24104	-3	0
MN908947	24105	1	0
MN908947	24105	-1	0
MN908947	24106	2	0
MN908947	24106	-2	0
MN908947	24107	3	0
MN908947	24107	-3	0
MN908947	24108	1	0
MN908947	24108	-1	0
MN908947	24109	2	0
MN908947	24109	-2	0
MN908947	24110	3	0
MN908947	24110	-3	0
MN908947	24111	1	0
MN908947	24111	-1	0
MN908947	24112	2	0
MN908947	24112	-2	0
MN908947	24113	3	0
MN908947	24113	-3	0
MN908947	24114	1	0
MN908947	24114	-1	0
MN908947	24115	2	0
MN908947	24115	-2	0
MN908947	24116	3	0
MN908947	24116	-3	0
MN908947	24117	1	0
MN908947	24117	-1	0
MN908947	24118	2	0
MN908947	24118	-2	0
MN908947	24119	3	1
MN908947	24119	-3	0
MN908947	24120	1	0
MN908947	24120	-1	0
MN908947	24121	2	0
MN908947	24121	-2	0
MN908947	24122	3	1
MN908947	24122	-3	0
MN908947	24123	1	0
MN908947	24123	-1	0
MN908947	24124	2	0
MN908947	24124	-2	0
MN908947	24125	3	1
MN908947	24125	-3	0
MN908947	24126	1	0
MN908947	24126	-1	0
MN908947	24127	2	0
MN908947	24127	-2	0
MN908947	24128	3	1
MN908947	24128	-3	0
MN908947	24129	1	0
MN908947	24129	-1	0
MN908947	24130	2	0
MN908947	24130	-2	0
MN908947	24131	3	1
MN908947	24131	-3	0
MN908947	24132	1	0
MN908947	24132	-1	0
MN908947	24133	2	0
MN908947	24133	-2	0
MN908947	24134	3	1
MN908947	24134	-3	0
MN908947	24135	1	0
MN908947	24135	-1	0
MN908947	24136	2	0
MN908947	24136	-2	0
MN908947	24137	3	1
MN908947	24137	-3	0
MN908947	24138	1	0
MN908947	24138	-1	0
MN908947	24139	2	0
MN908947	24139	-2	0
MN908947	24140	3	1
MN908947	24140	-3	0
MN908947	24141	1	0
MN908947	24141	-1	0
MN908947	24142	2	0
MN908947	24142	-2	0
MN908947	24143	3	0
MN908947	24143	-3	0
MN908947	24144	1	0
MN908947	24144	-1	0
MN908947	24145	2	0
MN908947	24145	-2	0
MN908947	24146	3	0
MN908947	24146	-3	0
MN908947	24147	1	0
MN908947	24147	-1	0
MN908947	24148	2	0
MN908947	24148	-2	0
MN908947	24149	3	0
MN908947	24149	-3	0
MN908947	24150	1	0
MN908947	24150	-1	0
MN908947	24151	2	0
MN908947	24151	-2	0
MN908947	24152	3	0
MN908947	24152	-3	0
MN908947	24153	1	0
MN908947	24153	-1	0
MN908947	24154	2	0
MN908947	24154	-2	0
MN908947	24155	3	0
MN908947	24155	-3	0
MN908947	24156	1	0
MN908947	24156	-1	0
MN908947	24157	2	0
MN908947	24157	-2	0
MN908947	24158	3	0
MN908947	24158	-3	0
MN908947	24159	1	0
MN908947	24159	-1	0
MN908947	24160	2	0
MN908947	24160	-2	0
MN908947	24161	3	0
MN908947	24161	-3	0
MN908947	24162	1	0
MN908947	24162	-1	0
MN908947	24163	2	0
MN908947	24163	-2	0
MN908947	24164	3	0
MN908947	24164	-3	0
MN908947	24165	1	0
MN908947	24165	-1	0
MN908947	24166	2	0
MN908947	24166	-2	0
MN908947	24167	3	0
MN908947	24167	-3	0
MN908947	24168	1	0
MN908947	24168	-1	0
MN908947	24169	2	0
MN908947	24169	-2	0
MN908947	24170	3	0
MN908947	24170	-3	0
MN908947	24171	1	0
MN908947	24171	-1	0
MN908947	24172	2	0
MN908947	24172	-2	0
MN908947	24173	3	0
MN908947	24173	-3	0
MN908947	24174	1	0
MN908947	24174	-1	0
MN908947	24175	2	0
MN908947	24175	-2	0
MN908947	24176	3	0
MN908947	24176	-3	0
MN908947	24177	1	0
MN908947	24177	-1	0
MN908947	24178	2	0
MN908947	24178	-2	0
MN908947	24179	3	0
MN908947	24179	-3	0
MN908947	24180	1	0
MN908947	24180	-1	0
MN908947	24181	2	0
MN908947	24181	-2	0
MN908947	24182	3	0
MN908947	24182	-3	0
MN908947	24183	1	0
MN908947	24183	-1	0
MN908947	24184	2	0
MN908947	24184	-2	0
MN908947	24185	3	0
MN908947	24185	-3	0
MN908947	24186	1	0
MN908947	24186	-1	0
MN908947	24187	2	0
MN908947	24187	-2	0
MN908947	24188	3	0
MN908947	24188	-3	0
MN908947	24189	1	0
MN908947	24189	-1	0
MN908947	24190	2	0
MN908947	24190	-2	0
MN908947	24191	3	0
MN908947	24191	-3	0
MN908947	24192	1	0
MN908947	24192	-1	0
MN908947	24193	2	0
MN908947	24193	-2	0
MN908947	24194	3	0
MN908947	24194	-3	0
MN908947	24195	1	0
MN908947	24195	-1	0
MN908947	24196	2	0
MN908947	24196	-2	0
MN908947	24197	3	0
MN908947	24197	-3	0
MN908947	24198	1	0
MN908947	24198	-1	0
MN908947	24199	2	0
MN908947	24199	-2	0
MN908947	24200	3	0
MN908947	24200	-3	0
MN908947	24201	1	0
MN908947	24201	-1	0
MN908947	24202	2	0
MN908947	24202	-2	0
MN908947	24203	3	0
MN908947	24203	-3	0
MN908947	24204	1	0
MN908947	24204	-1	0
MN908947	24205	2	0
MN908947	24205	-2	0
MN908947	24206	3	0
MN908947	24206	-3	0
MN908947	24207	1	0
MN908947	24207	-1	0
MN908947	24208	2	0
MN908947	24208	-2	0
MN908947	24209	3	0
MN908947	24209	-3	0
MN908947	24210	1	0
MN908947	24210	-1	0
MN908947	24211	2	0
MN908947	24211	-2	0
MN908947	24212	3	0
MN908947	24212	-3	0
MN908947	24213	1	0
MN908947	24213	-1	0
MN908947	24214	2	0
MN908947	24214	-2	0
MN908947	24215	3	0
MN908947	24215	-3	0
MN908947	24216	1	0
MN908947	24216	-1	0
MN908947	24217	2	0
MN908947	24217	-2	0
MN908947	24218	3	0
MN908947	24218	-3	0
MN908947	24219	1	0
MN908947	24219	-1	0
MN908947	24220	2	0
MN908947	24220	-2	0
MN908947	24221	3	0
MN908947	24221	-3	0
MN908947	24222	1	0
MN908947	24222	-1	0
MN908947	24223	2	0
MN908947	24223	-2	0
MN908947	24224	3	0
MN908947	24224	-3	0
MN908947	24225	1	0
MN908947	24225	-1	0
MN908947	24226	2	0
MN908947	24226	-2	0
MN908947	24227	3	0
MN908947	24227	-3	0
MN908947	24228	1	0
MN908947	24228	-1	0
MN908947	24229	2	0
MN908947	24229	-2	0
MN908947	24230	3	0
MN908947	24230	-3	0
MN908947	24231	1	0
MN908947	24231	-1	0
MN908947	24232	2	0
MN908947	24232	-2	0
MN908947	24233	3	0
MN908947	24233	-3	0
MN908947	24234	1	0
MN908947	24234	-1	0
MN908947	24235	2	0
MN908947	24235	-2	0
MN908947	24236	3	0
MN908947	24236	-3	0
MN908947	24237	1	0
MN908947	24237	-1	0
MN908947	24238	2	0
MN908947	24238	-2	0
MN908947	24239	3	0
MN908947	24239	-3	0
MN908947	24240	1	0
MN908947	24240	-1	0
MN908947	24241	2	0
MN908947	24241	-2	0
MN908947	24242	3	0
MN908947	24242	-3	0
MN908947	24243	1	0
MN908947	24243	-1	0
MN908947	24244	2	0
MN908947	24244	-2	0
MN908947	24245	3	0
MN908947	24245	-3	0
MN908947	24246	1	0
MN908947	24246	-1	0
MN908947	24247	2	0
MN908947	24247	-2	0
MN908947	24248	3	0
MN908947	24248	-3	0
MN908947	24249	1	0
MN908947	24249	-1	0
MN908947	24250	2	0
MN908947	24250	-2	0
MN908947	24251	3	0
MN908947	24251	-3	0
MN908947	24252	1	0
MN908947	24252	-1	0
MN908947	24253	2	0
MN908947	24253	-2	0
MN908947	24254	3	0
MN908947	24254	-3	0
MN908947	24255	1	0
MN908947	24255	-1	0
MN908947	24256	2	0
MN908947	24256	-2	0
MN908947	24257	3	0
MN908947	24257	-3	0
MN908947	24258	1	0
MN908947	24258	-1	0
MN908947	24259	2	0
MN908947	24259	-2	0
MN908947	24260	3	0
MN908947	24260	-3	0
MN908947	24261	1	0
MN908947	24261	-1	0
MN908947	24262	2	0
MN908947	24262	-2	0
MN908947	24263	3	0
MN908947	24263	-3	0
MN908947	24264	1	0
MN908947	24264	-1	0
MN908947	24265	2	0
MN908947	24265	-2	0
MN908947	24266	3	0
MN908947	24266	-3	0
MN908947	24267	1	0
MN908947	24267	-1	0
MN908947	24268	2	0
MN908947	24268	-2	0
MN908947	24269	3	0
MN908947	24269	-3	0
MN908947	24270	1	0
MN908947	24270	-1	0
MN908947	24271	2	0
MN908947	24271	-2	0
MN908947	24272	3	0
MN908947	24272	-3	0
MN908947	24273	1	0
MN908947	24273	-1	0
MN908947	24274	2	0
MN908947	24274	-2	0
MN908947	24275	3	0
MN908947	24275	-3	0
MN908947	24276	1	0
MN908947	24276	-1	0
MN908947	24277	2	0
MN908947	24277	-2	0
MN908947	24278	3	0
MN908947	24278	-3	0
MN908947	24279	1	0
MN908947	24279	-1	0
MN908947	24280	2	0
MN908947	24280	-2	0
MN908947	24281	3	0
MN908947	24281	-3	0
MN908947	24282	1	0
MN908947	24282	-1	0
MN908947	24283	2	0
MN908947	24283	-2	0
MN908947	24284	3	0
MN908947	24284	-3	0
MN908947	24285	1	0
MN908947	24285	-1	0
MN908947	24286	2	0
MN908947	24286	-2	0
MN908947	24287	3	0
MN908947	24287	-3	0
MN908947	24288	1	0
MN908947	24288	-1	0
MN908947	24289	2	0
MN908947	24289	-2	0
MN908947	24290	3	0
MN908947	24290	-3	0
MN908947	24291	1	0
MN908947	24291	-1	0
MN908947	24292	2	0
MN908947	24292	-2	0
MN908947	24293	3	1
MN908947	24293	-3	0
MN908947	24294	1	0
MN908947	24294	-1	0
MN908947	24295	2	0
MN908947	24295	-2	0
MN908947	24296	3	1
MN908947	24296	-3	0
MN908947	24297	1	0
MN908947	24297	-1	0
MN908947	24298	2	0
MN908947	24298	-2	0
MN908947	24299	3	1
MN908947	24299	-3	0
MN908947	24300	1	0
MN908947	24300	-1	0
MN908947	24301	2	0
MN908947	24301	-2	0
MN908947	24302	3	1
MN908947	24302	-3	0
MN908947	24303	1	0
MN908947	24303	-1	0
MN908947	24304	2	0
MN908947	24304	-2	0
MN908947	24305	3	1
MN908947	24305	-3	0
MN908947	24306	1	0
MN908947	24306	-1	0
MN908947	24307	2	0
MN908947	24307	-2	0
MN908947	24308	3	1
MN908947	24308	-3	0
MN908947	24309	1	0
MN908947	24309	-1	0
MN908947	24310	2	0
MN908947	24310	-2	0
MN908947	24311	3	1
MN908947	24311	-3	0
MN908947	24312	1	0
MN908947	24312	-1	0
MN908947	24313	2	0
MN908947	24313	-2	0
MN908947	24314	3	1
MN908947	24314	-3	0
MN908947	24315	1	0
MN908947	24315	-1	0
MN908947	24316	2	0
MN908947	24316	-2	0
MN908947	24317	3	1
MN908947	24317	-3	0
MN908947	24318	1	0
MN908947	24318	-1	0
MN908947	24319	2	0
MN908947	24319	-2	0
MN908947	24320	3	1
MN908947	24320	-3	0
MN908947	24321	1	0
MN908947	24321	-1	0
MN908947	24322	2	0
MN908947	24322	-2	0
MN908947	24323	3	1
MN908947	24323	-3	0
MN908947	24324	1	0
MN908947	24324	-1	0
MN908947	24325	2	0
MN908947	24325	-2	0
MN908947	24326	3	1
MN908947	24326	-3	0
MN908947	24327	1	0
MN908947	24327	-1	0
MN908947	24328	2	0
MN908947	24328	-2	-1
MN908947	24329	3	1
MN908947	24329	-3	0
MN908947	24330	1	0
MN908947	24330	-1	0
MN908947	24331	2	0
MN908947	24331	-2	-1
MN908947	24332	3	1
MN908947	24332	-3	0
MN908947	24333	1	0
MN908947	24333	-1	0
MN908947	24334	2	0
MN908947	24334	-2	-1
MN908947	24335	3	1
MN908947	24335	-3	0
MN908947	24336	1	0
MN908947	24336	-1	0
MN908947	24337	2	0
MN908947	24337	-2	-1
MN908947	24338	3	1
MN908947	24338	-3	0
MN908947	24339	1	0
MN908947	24339	-1	0
MN908947	24340	2	0
MN908947	24340	-2	-1
MN908947	24341	3	1
MN908947	24341	-3	0
MN908947	24342	1	0
MN908947	24342	-1	0
MN908947	24343	2	0
MN908947	24343	-2	-1
MN908947	24344	3	1
MN908947	24344	-3	0
MN908947	24345	1	0
MN908947	24345	-1	0
MN908947	24346	2	0
MN908947	24346	-2	-1
MN908947	24347	3	1
MN908947	24347	-3	0
MN908947	24348	1	0
MN908947	24348	-1	0
MN908947	24349	2	0
MN908947	24349	-2	-1
MN908947	24350	3	1
MN908947	24350	-3	0
MN908947	24351	1	0
MN908947	24351	-1	0
MN908947	24352	2	0
MN908947	24352	-2	-1
MN908947	24353	3	1
MN908947	24353	-3	0
MN908947	24354	1	0
MN908947	24354	-1	0
MN908947	24355	2	0
MN908947	24355	-2	-1
MN908947	24356	3	1
MN908947	24356	-3	0
MN908947	24357	1	0
MN908947	24357	-1	0
MN908947	24358	2	0
MN908947	24358	-2	-1
MN908947	24359	3	1
MN908947	24359	-3	0
MN908947	24360	1	0
MN908947	24360	-1	0
MN908947	24361	2	0
MN908947	24361	-2	-1
MN908947	24362	3	1
MN908947	24362	-3	0
MN908947	24363	1	0
MN908947	24363	-1	0
MN908947	24364	2	0
MN908947	24364	-2	-1
MN908947	24365	3	1
MN908947	24365	-3	0
MN908947	24366	1	0
MN908947	24366	-1	0
MN908947	24367	2	0
MN908947	24367	-2	-1
MN908947	24368	3	1
MN908947	24368	-3	0
MN908947	24369	1	0
MN908947	24369	-1	0
MN908947	24370	2	0
MN908947	24370	-2	0
MN908947	24371	3	1
MN908947	24371	-3	0
MN908947	24372	1	0
MN908947	24372	-1	0
MN908947	24373	2	0
MN908947	24373	-2	0
MN908947	24374	3	1
MN908947	24374	-3	0
MN908947	24375	1	0
MN908947	24375	-1	0
MN908947	24376	2	0
MN908947	24376	-2	0
MN908947	24377	3	1
MN908947	24377	-3	0
MN908947	24378	1	0
MN908947	24378	-1	0
MN908947	24379	2	0
MN908947	24379	-2	0
MN908947	24380	3	1
MN908947	24380	-3	0
MN908947	24381	1	0
MN908947	24381	-1	0
MN908947	24382	2	0
MN908947	24382	-2	0
MN908947	24383	3	1
MN908947	24383	-3	0
MN908947	24384	1	0
MN908947	24384	-1	0
MN908947	24385	2	0
MN908947	24385	-2	0
MN908947	24386	3	1
MN908947	24386	-3	0
MN908947	24387	1	0
MN908947	24387	-1	0
MN908947	24388	2	0
MN908947	24388	-2	0
MN908947	24389	3	1
MN908947	24389	-3	0
MN908947	24390	1	0
MN908947	24390	-1	0
MN908947	24391	2	0
MN908947	24391	-2	0
MN908947	24392	3	1
MN908947	24392	-3	0
MN908947	24393	1	0
MN908947	24393	-1	0
MN908947	24394	2	0
MN908947	24394	-2	0
MN908947	24395	3	1
MN908947	24395	-3	0
MN908947	24396	1	0
MN908947	24396	-1	0
MN908947	24397	2	0
MN908947	24397	-2	0
MN908947	24398	3	1
MN908947	24398	-3	0
MN908947	24399	1	0
MN908947	24399	-1	0
MN908947	24400	2	0
MN908947	24400	-2	0
MN908947	24401	3	1
MN908947	24401	-3	0
MN908947	24402	1	0
MN908947	24402	-1	0
MN908947	24403	2	0
MN908947	24403	-2	0
MN908947	24404	3	1
MN908947	24404	-3	0
MN908947	24405	1	0
MN908947	24405	-1	0
MN908947	24406	2	0
MN908947	24406	-2	0
MN908947	24407	3	1
MN908947	24407	-3	0
MN908947	24408	1	0
MN908947	24408	-1	0
MN908947	24409	2	0
MN908947	24409	-2	0
MN908947	24410	3	1
MN908947	24410	-3	0
MN908947	24411	1	0
MN908947	24411	-1	0
MN908947	24412	2	0
MN908947	24412	-2	0
MN908947	24413	3	0
MN908947	24413	-3	0
MN908947	24414	1	0
MN908947	24414	-1	0
MN908947	24415	2	0
MN908947	24415	-2	0
MN908947	24416	3	0
MN908947	24416	-3	0
MN908947	24417	1	0
MN908947	24417	-1	0
MN908947	24418	2	0
MN908947	24418	-2	0
MN908947	24419	3	0
MN908947	24419	-3	0
MN908947	24420	1	0
MN908947	24420	-1	0
MN908947	24421	2	0
MN908947	24421	-2	0
MN908947	24422	3	0
MN908947	24422	-3	0
MN908947	24423	1	0
MN908947	24423	-1	0
MN908947	24424	2	0
MN908947	24424	-2	0
MN908947	24425	3	0
MN908947	24425	-3	0
MN908947	24426	1	0
MN908947	24426	-1	0
MN908947	24427	2	0
MN908947	24427	-2	0
MN908947	24428	3	0
MN908947	24428	-3	0
MN908947	24429	1	0
MN908947	24429	-1	0
MN908947	24430	2	0
MN908947	24430	-2	0
MN908947	24431	3	0
MN908947	24431	-3	0
MN908947	24432	1	0
MN908947	24432	-1	0
MN908947	24433	2	0
MN908947	24433	-2	0
MN908947	24434	3	0
MN908947	24434	-3	0
MN908947	24435	1	0
MN908947	24435	-1	0
MN908947	24436	2	0
MN908947	24436	-2	0
MN908947	24437	3	0
MN908947	24437	-3	0
MN908947	24438	1	0
MN908947	24438	-1	0
MN908947	24439	2	0
MN908947	24439	-2	0
MN908947	24440	3	0
MN908947	24440	-3	0
MN908947	24441	1	0
MN908947	24441	-1	0
MN908947	24442	2	0
MN908947	24442	-2	0
MN908947	24443	3	0
MN908947	24443	-3	0
MN908947	24444	1	0
MN908947	24444	-1	0
MN908947	24445	2	0
MN908947	24445	-2	0
MN908947	24446	3	0
MN908947	24446	-3	0
MN908947	24447	1	0
MN908947	24447	-1	0
MN908947	24448	2	0
MN908947	24448	-2	0
MN908947	24449	3	0
MN908947	24449	-3	0
MN908947	24450	1	0
MN908947	24450	-1	0
MN908947	24451	2	0
MN908947	24451	-2	0
MN908947	24452	3	0
MN908947	24452	-3	0
MN908947	24453	1	0
MN908947	24453	-1	0
MN908947	24454	2	0
MN908947	24454	-2	0
MN908947	24455	3	0
MN908947	24455	-3	0
MN908947	24456	1	0
MN908947	24456	-1	0
MN908947	24457	2	0
MN908947	24457	-2	0
MN908947	24458	3	0
MN908947	24458	-3	0
MN908947	24459	1	0
MN908947	24459	-1	0
MN908947	24460	2	0
MN908947	24460	-2	0
MN908947	24461	3	0
MN908947	24461	-3	0
MN908947	24462	1	0
MN908947	24462	-1	0
MN908947	24463	2	0
MN908947	24463	-2	0
MN908947	24464	3	0
MN908947	24464	-3	0
MN908947	24465	1	0
MN908947	24465	-1	0
MN908947	24466	2	0
MN908947	24466	-2	0
MN908947	24467	3	0
MN908947	24467	-3	0
MN908947	24468	1	0
MN908947	24468	-1	0
MN908947	24469	2	0
MN908947	24469	-2	0
MN908947	24470	3	0
MN908947	24470	-3	0
MN908947	24471	1	0
MN908947	24471	-1	0
MN908947	24472	2	0
MN908947	24472	-2	0
MN908947	24473	3	0
MN908947	24473	-3	0
MN908947	24474	1	0
MN908947	24474	-1	0
MN908947	24475	2	0
MN908947	24475	-2	0
MN908947	24476	3	0
MN908947	24476	-3	0
MN908947	24477	1	0
MN908947	24477	-1	0
MN908947	24478	2	0
MN908947	24478	-2	0
MN908947	24479	3	0
MN908947	24479	-3	0
MN908947	24480	1	0
MN908947	24480	-1	0
MN908947	24481	2	0
MN908947	24481	-2	0
MN908947	24482	3	0
MN908947	24482	-3	0
MN908947	24483	1	0
MN908947	24483	-1	0
MN908947	24484	2	0
MN908947	24484	-2	0
MN908947	24485	3	0
MN908947	24485	-3	0
MN908947	24486	1	0
MN908947	24486	-1	0
MN908947	24487	2	0
MN908947	24487	-2	0
MN908947	24488	3	0
MN908947	24488	-3	0
MN908947	24489	1	0
MN908947	24489	-1	0
MN908947	24490	2	0
MN908947	24490	-2	0
MN908947	24491	3	0
MN908947	24491	-3	0
MN908947	24492	1	0
MN908947	24492	-1	0
MN908947	24493	2	0
MN908947	24493	-2	0
MN908947	24494	3	0
MN908947	24494	-3	0
MN908947	24495	1	0
MN908947	24495	-1	0
MN908947	24496	2	0
MN908947	24496	-2	0
MN908947	24497	3	0
MN908947	24497	-3	0
MN908947	24498	1	0
MN908947	24498	-1	0
MN908947	24499	2	0
MN908947	24499	-2	0
MN908947	24500	3	0
MN908947	24500	-3	0
MN908947	24501	1	0
MN908947	24501	-1	0
MN908947	24502	2	0
MN908947	24502	-2	0
MN908947	24503	3	0
MN908947	24503	-3	0
MN908947	24504	1	0
MN908947	24504	-1	0
MN908947	24505	2	0
MN908947	24505	-2	0
MN908947	24506	3	0
MN908947	24506	-3	0
MN908947	24507	1	0
MN908947	24507	-1	0
MN908947	24508	2	0
MN908947	24508	-2	0
MN908947	24509	3	0
MN908947	24509	-3	0
MN908947	24510	1	0
MN908947	24510	-1	0
MN908947	24511	2	0
MN908947	24511	-2	0
MN908947	24512	3	0
MN908947	24512	-3	0
MN908947	24513	1	0
MN908947	24513	-1	0
MN908947	24514	2	0
MN908947	24514	-2	0
MN908947	24515	3	0
MN908947	24515	-3	0
MN908947	24516	1	0
MN908947	24516	-1	0
MN908947	24517	2	0
MN908947	24517	-2	0
MN908947	24518	3	0
MN908947	24518	-3	0
MN908947	24519	1	0
MN908947	24519	-1	0
MN908947	24520	2	0
MN908947	24520	-2	0
MN908947	24521	3	0
MN908947	24521	-3	0
MN908947	24522	1	0
MN908947	24522	-1	0
MN908947	24523	2	0
MN908947	24523	-2	0
MN908947	24524	3	0
MN908947	24524	-3	0
MN908947	24525	1	0
MN908947	24525	-1	0
MN908947	24526	2	0
MN908947	24526	-2	0
MN908947	24527	3	0
MN908947	24527	-3	0
MN908947	24528	1	0
MN908947	24528	-1	0
MN908947	24529	2	0
MN908947	24529	-2	0
MN908947	24530	3	0
MN908947	24530	-3	0
MN908947	24531	1	0
MN908947	24531	-1	0
MN908947	24532	2	0
MN908947	24532	-2	0
MN908947	24533	3	0
MN908947	24533	-3	0
MN908947	24534	1	0
MN908947	24534	-1	0
MN908947	24535	2	0
MN908947	24535	-2	0
MN908947	24536	3	0
MN908947	24536	-3	0
MN908947	24537	1	0
MN908947	24537	-1	0
MN908947	24538	2	0
MN908947	24538	-2	0
MN908947	24539	3	0
MN908947	24539	-3	0
MN908947	24540	1	0
MN908947	24540	-1	0
MN908947	24541	2	0
MN908947	24541	-2	0
MN908947	24542	3	0
MN908947	24542	-3	0
MN908947	24543	1	0
MN908947	24543	-1	0
MN908947	24544	2	0
MN908947	24544	-2	0
MN908947	24545	3	0
MN908947	24545	-3	0
MN908947	24546	1	0
MN908947	24546	-1	0
MN908947	24547	2	0
MN908947	24547	-2	0
MN908947	24548	3	0
MN908947	24548	-3	0
MN908947	24549	1	0
MN908947	24549	-1	0
MN908947	24550	2	0
MN908947	24550	-2	0
MN908947	24551	3	0
MN908947	24551	-3	0
MN908947	24552	1	0
MN908947	24552	-1	0
MN908947	24553	2	0
MN908947	24553	-2	0
MN908947	24554	3	0
MN908947	24554	-3	0
MN908947	24555	1	0
MN908947	24555	-1	0
MN908947	24556	2	0
MN908947	24556	-2	0
MN908947	24557	3	0
MN908947	24557	-3	0
MN908947	24558	1	0
MN908947	24558	-1	0
MN908947	24559	2	0
MN908947	24559	-2	0
MN908947	24560	3	0
MN908947	24560	-3	0
MN908947	24561	1	0
MN908947	24561	-1	0
MN908947	24562	2	0
MN908947	24562	-2	0
MN908947	24563	3	0
MN908947	24563	-3	0
MN908947	24564	1	0
MN908947	24564	-1	0
MN908947	24565	2	0
MN908947	24565	-2	0
MN908947	24566	3	0
MN908947	24566	-3	0
MN908947	24567	1	0
MN908947	24567	-1	0
MN908947	24568	2	0
MN908947	24568	-2	0
MN908947	24569	3	0
MN908947	24569	-3	0
MN908947	24570	1	0
MN908947	24570	-1	0
MN908947	24571	2	0
MN908947	24571	-2	0
MN908947	24572	3	0
MN908947	24572	-3	0
MN908947	24573	1	0
MN908947	24573	-1	0
MN908947	24574	2	0
MN908947	24574	-2	0
MN908947	24575	3	0
MN908947	24575	-3	0
MN908947	24576	1	0
MN908947	24576	-1	0
MN908947	24577	2	0
MN908947	24577	-2	0
MN908947	24578	3	0
MN908947	24578	-3	0
MN908947	24579	1	0
MN908947	24579	-1	0
MN908947	24580	2	0
MN908947	24580	-2	0
MN908947	24581	3	0
MN908947	24581	-3	0
MN908947	24582	1	0
MN908947	24582	-1	0
MN908947	24583	2	0
MN908947	24583	-2	0
MN908947	24584	3	0
MN908947	24584	-3	0
MN908947	24585	1	0
MN908947	24585	-1	0
MN908947	24586	2	0
